,categories,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.state,name,referralId
19,"[{'id': '4bf58dd8d48988d126941735', 'name': 'Government Building', 'pluralName': 'Government Buildings', 'shortName': 'Government', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}, 'primary': True}]",False,4c8e2987daa937045f0d4ab1,52 Chambers St,US,New York,United States,Broadway,111,"['52 Chambers St (Broadway)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.713592946737236, 'lng': -74.00534734942701}]",40.713592946737236,-74.00534734942701,NY,Department of Education,v-1565409050
20,"[{'id': '52e81612bcbc57f1066b79ed', 'name': 'Outdoor Sculpture', 'pluralName': 'Outdoor Sculptures', 'shortName': 'Outdoor Sculpture', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sculpture_', 'suffix': '.png'}, 'primary': True}]",False,4d26409e8292236a30bf04bb,Spruce St,US,New York,United States,Nassau St,94,"['Spruce St (Nassau St)', 'New York, NY 10038', 'United States']","[{'label': 'display', 'lat': 40.71188352495002, 'lng': -74.00597959582488}]",40.71188352495002,-74.00597959582488,NY,Benjamin Franklin Statue,v-1565409050
21,"[{'id': '4bf58dd8d48988d12b941735', 'name': 'Courthouse', 'pluralName': 'Courthouses', 'shortName': 'Courthouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_courthouse_', 'suffix': '.png'}, 'primary': True}]",False,4af849b1f964a520e00b22e3,52 Chambers St,US,New York,United States,btw Broadway & Centre,107,"['52 Chambers St (btw Broadway & Centre)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.713537009316944, 'lng': -74.00532683791994}]",40.713537009316944,-74.00532683791994,NY,Tweed Courthouse,v-1565409050
22,[],False,53d3c3e4498e61807eafdb53,,US,New York,United States,,26,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.7129573, 'lng': -74.005941}]",40.7129573,-74.005941,NY,Iron Valley Harley Davidson Shop,v-1565409050
23,"[{'id': '4bf58dd8d48988d111951735', 'name': 'Jewelry Store', 'pluralName': 'Jewelry Stores', 'shortName': 'Jewelry', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/jewelry_', 'suffix': '.png'}, 'primary': True}]",False,4ec3cc39b63468c86d4c0737,,US,New York,United States,,8,"['New York, NY 10282', 'United States']","[{'label': 'display', 'lat': 40.712780844159425, 'lng': -74.00594379881144}]",40.712780844159425,-74.00594379881144,NY,Lux Accessories @ Shop Small Pop-Up Mall,v-1565409050
24,"[{'id': '4bf58dd8d48988d126941735', 'name': 'Government Building', 'pluralName': 'Government Buildings', 'shortName': 'Government', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}, 'primary': True}]",False,5a5818e79e0d54787d1bc4d2,,US,New York,United States,,6,"['New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.712776, 'lng': -74.005974}]",40.712776,-74.005974,NY,Estados Unidos,v-1565409050
25,"[{'id': '4bf58dd8d48988d1e3941735', 'name': 'Surf Spot', 'pluralName': 'Surf Spots', 'shortName': 'Surf Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/surfspot_', 'suffix': '.png'}, 'primary': True}]",False,4c584145744a0f4731c9cacb,Montauk Hwy,US,Amaganset,United States,,8,"['Montauk Hwy', 'Amaganset, NY', 'United States']","[{'label': 'display', 'lat': 40.712780844159425, 'lng': -74.00594379881144}]",40.712780844159425,-74.00594379881144,NY,Ocean Colony Beach,v-1565409050
26,[],False,52b8127711d2619f6832d0f4,,US,New York,United States,,104,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.7123108580709, 'lng': -74.0071180276573}]",40.7123108580709,-74.0071180276573,NY,Cinema shop,v-1565409050
27,[],False,52a4add911d2466bde6334a3,,US,New York,United States,,105,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.7122813537717, 'lng': -74.0071180276573}]",40.7122813537717,-74.0071180276573,NY,Residência Da Luz,v-1565409050
28,[],False,4b4ab5b5f964a520538d26e3,1151 soi 3,US,Wangtonglang,United States,,117,"['1151 soi 3', 'Wangtonglang, NY 10130', 'United States']","[{'label': 'display', 'lat': 40.713726, 'lng': -74.006461}]",40.713726,-74.006461,NY,tom studio,v-1565409050
29,[],False,52baea6a498e58ade4fc3c2a,Rua 4,US,Manaus,United States,,103,"['Rua 4', 'Manaus, NY', 'United States']","[{'label': 'display', 'lat': 40.7123195752501, 'lng': -74.0071180276573}]",40.7123195752501,-74.0071180276573,NY,Campo do Bahia,v-1565409050
0,"[{'id': '4bf58dd8d48988d164941735', 'name': 'Plaza', 'pluralName': 'Plazas', 'shortName': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}, 'primary': True}]",False,4bf41231e5eba59334341f90,Place de l'Hôtel de Ville,FR,Paris,France,,35,"[""Place de l'Hôtel de Ville"", '75004 Paris', 'France']",,48.85692475726913,2.3514118156673676,Île-de-France,Place de l'Hôtel de Ville – Esplanade de la Libération,v-1565409051
1,"[{'id': '52e81612bcbc57f1066b7a25', 'name': 'Pedestrian Plaza', 'pluralName': 'Pedestrian Plazas', 'shortName': 'Pedestrian Street/Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}, 'primary': True}]",False,58d800df9435a979b8a645fa,De la passerelle Léopold-Sédar-Senghor au port de l'Arsenal,FR,Paris,France,,174,"[""De la passerelle Léopold-Sédar-Senghor au port de l'Arsenal"", 'Paris', 'France']","[{'label': 'display', 'lat': 48.855130568830376, 'lng': 2.352289446225441}]",48.855130568830376,2.352289446225441,Île-de-France,Berges de Seine – Rive droite,v-1565409051
2,"[{'id': '4bf58dd8d48988d1fd931735', 'name': 'Metro Station', 'pluralName': 'Metro Stations', 'shortName': 'Metro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}, 'primary': True}]",False,4b8ccf47f964a520c7dd32e3,Place de l'Hôtel de Ville,FR,Paris,France,,84,"[""Place de l'Hôtel de Ville"", '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85735288397006, 'lng': 2.3517608642578125}]",48.85735288397006,2.3517608642578125,Île-de-France,"Métro Hôtel de Ville [1,11]",v-1565409051
3,"[{'id': '4bf58dd8d48988d129941735', 'name': 'City Hall', 'pluralName': 'City Halls', 'shortName': 'City Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/cityhall_', 'suffix': '.png'}, 'primary': True}]",False,4adcda09f964a520e53321e3,4 place de l'Hôtel de Ville,FR,Paris,France,Esplanade de la Libération,65,"[""4 place de l'Hôtel de Ville (Esplanade de la Libération)"", '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85647757431556, 'lng': 2.352372407913208}]",48.85647757431556,2.352372407913208,Île-de-France,Hôtel de Ville de Paris (Hôtel de ville de Paris),v-1565409051
4,"[{'id': '4bf58dd8d48988d1df941735', 'name': 'Bridge', 'pluralName': 'Bridges', 'shortName': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}, 'primary': True}]",False,4c2f66a6213c2d7fe1be305d,Pont Notre-Dame,FR,Paris,France,,217,"['Pont Notre-Dame', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85617403594195, 'lng': 2.348606586456299}]",48.85617403594195,2.348606586456299,Île-de-France,Pont Notre-Dame,v-1565409051
5,[],False,5a2aa18aff03060e9699ae3a,40 RUE SEDAIN,FR,Paris,France,,66,"['40 RUE SEDAIN', '75011 Paris', 'France']","[{'label': 'display', 'lat': 48.85672694373347, 'lng': 2.352393561376971}]",48.85672694373347,2.352393561376971,Île-de-France,paul & rimbaud,v-1565409051
6,"[{'id': '4bf58dd8d48988d128951735', 'name': 'Gift Shop', 'pluralName': 'Gift Shops', 'shortName': 'Gift Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/giftshop_', 'suffix': '.png'}, 'primary': True}]",False,52ab80f8498e6c2d5f9505bc,C.C One Nation Paris,FR,Les Clayes-sous-Bois,France,1 avenue du Président John Fitzgerald Kennedy,27308,"['C.C One Nation Paris (1 avenue du Président John Fitzgerald Kennedy)', '78340 Les Clayes-sous-Bois', 'France']","[{'label': 'display', 'lat': 48.82951747159943, 'lng': 1.9810259342193604}]",48.82951747159943,1.9810259342193604,Île-de-France,Godiva,v-1565409051
7,"[{'id': '4bf58dd8d48988d1e2941735', 'name': 'Beach', 'pluralName': 'Beaches', 'shortName': 'Beach', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_', 'suffix': '.png'}, 'primary': True}]",False,5d44a94860e7e40007d13a1b,,FR,Paris,France,,113,"['75004 Paris', 'France']","[{'label': 'display', 'lat': 48.855644, 'lng': 2.3509932}]",48.855644,2.3509932,Île-de-France,Paris Plages,v-1565409051
8,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,51c5c23d498e3a8ed20914ba,4 rue de la Coutellerie,FR,Paris,France,,107,"['4 rue de la Coutellerie', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85721121243165, 'lng': 2.3503456018570033}]",48.85721121243165,2.3503456018570033,Île-de-France,Café Clémentine,v-1565409051
9,"[{'id': '4e4c9077bd41f78e849722f9', 'name': 'Bike Rental / Bike Share', 'pluralName': 'Bike Rentals / Bike Shares', 'shortName': 'Bike', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}, 'primary': True}]",False,4b4a244df964a5201c7c26e3,7 place de l'Hôtel de Ville,FR,Paris,France,,48,"[""7 place de l'Hôtel de Ville"", '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85697876155512, 'lng': 2.351149320602417}]",48.85697876155512,2.351149320602417,Île-de-France,Vélib' [04-17],v-1565409051
10,"[{'id': '4bf58dd8d48988d12e941735', 'name': 'Police Station', 'pluralName': 'Police Stations', 'shortName': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}, 'primary': True}]",False,4ea16e29775b5c3e82b328a1,,FR,Paris,France,,30,"['Paris', 'France']","[{'label': 'display', 'lat': 48.856531099732614, 'lng': 2.3510952652336568}]",48.856531099732614,2.3510952652336568,Île-de-France,Brigade de la Protection des Mineurs,v-1565409051
11,"[{'id': '4bf58dd8d48988d124941735', 'name': 'Office', 'pluralName': 'Offices', 'shortName': 'Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",False,53464d3e498e37416804fbc0,Hôtel de ville de Paris,FR,Paris,France,,77,"['Hôtel de ville de Paris', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85594835104866, 'lng': 2.3518394267809515}]",48.85594835104866,2.3518394267809515,Île-de-France,Bureau de la Maire de Paris,v-1565409051
12,"[{'id': '4bf58dd8d48988d172941735', 'name': 'Post Office', 'pluralName': 'Post Offices', 'shortName': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}, 'primary': True}]",False,4bb08355f964a52025493ce3,Place de l'Hôtel de Ville,FR,Paris,France,Rue de Rivoli,61,"[""Place de l'Hôtel de Ville (Rue de Rivoli)"", '75001 Paris', 'France']","[{'label': 'display', 'lat': 48.857139624045324, 'lng': 2.351720996488165}]",48.857139624045324,2.351720996488165,Île-de-France,La Poste,v-1565409051
13,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,5227491611d222413f8bdff1,,FR,Paris,France,,106,"['Paris', 'France']","[{'label': 'display', 'lat': 48.85725831361192, 'lng': 2.3525663605521805}]",48.85725831361192,2.3525663605521805,Île-de-France,Illy Espressamente Caffe BHV,v-1565409051
14,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",False,4d56a836c0432d4383c8fab1,62 rue de Rivoli,FR,Paris,France,,110,"['62 rue de Rivoli', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85721168568647, 'lng': 2.352695272193955}]",48.85721168568647,2.352695272193955,Île-de-France,"Arrêt Hôtel de Ville [67,69,72,76,96,N11,N16]",v-1565409051
15,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",False,4d996af49079b1f72401420a,2 avenue Victoria,FR,Paris,France,,62,"['2 avenue Victoria', '75001 Paris', 'France']","[{'label': 'display', 'lat': 48.85687956709455, 'lng': 2.3507506971690613}]",48.85687956709455,2.3507506971690613,Île-de-France,"Arrêt Hôtel de Ville [72,74]",v-1565409051
16,"[{'id': '4bf58dd8d48988d107951735', 'name': 'Shoe Store', 'pluralName': 'Shoe Stores', 'shortName': 'Shoes', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_', 'suffix': '.png'}, 'primary': True}]",False,4b89512ff964a520192b32e3,70 rue de Rivoli,FR,Paris,France,,87,"['70 rue de Rivoli', '75001 Paris', 'France']","[{'label': 'display', 'lat': 48.85739234685534, 'lng': 2.3514915485719325}]",48.85739234685534,2.3514915485719325,Île-de-France,Geox,v-1565409051
17,"[{'id': '52e81612bcbc57f1066b79f1', 'name': 'Bistro', 'pluralName': 'Bistros', 'shortName': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",False,4bbf498ab083a593a620a3e9,1 place de l'Hôtel de ville,FR,Paris,France,Rue de Rivoli,63,"[""1 place de l'Hôtel de ville (Rue de Rivoli)"", '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.856231534459624, 'lng': 2.350842634876193}]",48.856231534459624,2.350842634876193,Île-de-France,Bistro Marguerite,v-1565409051
18,"[{'id': '4bf58dd8d48988d10c951735', 'name': 'Cosmetics Shop', 'pluralName': 'Cosmetics Shops', 'shortName': 'Cosmetics', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_', 'suffix': '.png'}, 'primary': True}]",False,4d99bbbadaec224bd286653e,68 rue de Rivoli,FR,Paris,France,,111,"['68 rue de Rivoli', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85753024, 'lng': 2.35210557}]",48.85753024,2.35210557,Île-de-France,The Body Shop,v-1565409051
19,"[{'id': '4bf58dd8d48988d108951735', 'name': ""Women's Store"", 'pluralName': ""Women's Stores"", 'shortName': ""Women's Store"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_women_', 'suffix': '.png'}, 'primary': True}]",False,4bf691a892d19521f9d3591f,74 rue de Rivoli,FR,Paris,France,1 rue du Renard,123,"['74 rue de Rivoli (1 rue du Renard)', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85771818004514, 'lng': 2.3513799905776978}]",48.85771818004514,2.3513799905776978,Île-de-France,Oysho,v-1565409051
20,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",False,5c60c194e47b46002c8a62fe,Av Victoria,FR,Paris,France,,91,"['Av Victoria', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.857031, 'lng': 2.350428}]",48.857031,2.350428,Île-de-France,"Noctilien Hôtel De Ville [N11, N15, N16, N22]",v-1565409051
21,"[{'id': '52f2ab2ebcbc57f1066b8b1b', 'name': 'Souvenir Shop', 'pluralName': 'Souvenir Shops', 'shortName': 'Souvenir Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}]",False,5361075a498ea34171cb06ca,29 rue de Rivoli,FR,Paris,France,Rue Lobau,110,"['29 rue de Rivoli (Rue Lobau)', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85695052578769, 'lng': 2.3529142141342163}]",48.85695052578769,2.3529142141342163,Île-de-France,Paris Rendez-Vous,v-1565409051
22,"[{'id': '4bf58dd8d48988d1f8941735', 'name': 'Furniture / Home Store', 'pluralName': 'Furniture / Home Stores', 'shortName': 'Furniture / Home', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}, 'primary': True}]",False,555acf04498e52b9e266d3d5,Rue de la Fée Verte,FR,Paris,France,,52,"['Rue de la Fée Verte', '25300 Paris', 'France']","[{'label': 'display', 'lat': 48.85653404636803, 'lng': 2.3522114753723145}]",48.85653404636803,2.3522114753723145,Île-de-France,Ixina,v-1565409051
23,"[{'id': '4e4c9077bd41f78e849722f9', 'name': 'Bike Rental / Bike Share', 'pluralName': 'Bike Rentals / Bike Shares', 'shortName': 'Bike', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}, 'primary': True}]",False,58e144635a58691421466a9a,Pont d'Arcole,FR,Paris,France,Quai de l'Hôtel de Ville,103,"[""Pont d'Arcole (Quai de l'Hôtel de Ville)"", '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85581, 'lng': 2.350778}]",48.85581,2.350778,Île-de-France,Vélib' [909],v-1565409051
24,"[{'id': '4bf58dd8d48988d177941735', 'name': ""Doctor's Office"", 'pluralName': ""Doctor's Offices"", 'shortName': ""Doctor's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_', 'suffix': '.png'}, 'primary': True}]",False,4ee5dd200aaf89395121f331,68 rue de Rivoli,FR,Paris,France,,112,"['68 rue de Rivoli', 'Paris', 'France']","[{'label': 'display', 'lat': 48.857554262239425, 'lng': 2.352053475656256}]",48.857554262239425,2.352053475656256,Île-de-France,CMIE Médecine du Travail,v-1565409051
25,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,4e268302a809510950d80359,,FR,,France,,67,['France'],"[{'label': 'display', 'lat': 48.856289024228076, 'lng': 2.3507232725552663}]",48.856289024228076,2.3507232725552663,,Cafe Margueritte,v-1565409051
26,"[{'id': '4bf58dd8d48988d10c941735', 'name': 'French Restaurant', 'pluralName': 'French Restaurants', 'shortName': 'French', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}, 'primary': True}]",False,569a48a4498edb460ac5a219,52 rue de Rivoli,FR,Paris,France,3ème étage du BHV Marais,103,"['52 rue de Rivoli (3ème étage du BHV Marais)', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.857297, 'lng': 2.352454}]",48.857297,2.352454,Île-de-France,Artisan de la Truffe,v-1565409051
27,"[{'id': '4bf58dd8d48988d121941735', 'name': 'Lounge', 'pluralName': 'Lounges', 'shortName': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}, 'primary': True}]",False,5ab25b886f0aa2247504bc61,,FR,Paris,France,,108,"['75004 Paris', 'France']","[{'label': 'display', 'lat': 48.85724, 'lng': 2.352624}]",48.85724,2.352624,Île-de-France,Salon Marais,v-1565409051
28,"[{'id': '4bf58dd8d48988d1f8931735', 'name': 'Bed & Breakfast', 'pluralName': 'Bed & Breakfasts', 'shortName': 'B & B', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_', 'suffix': '.png'}, 'primary': True}]",False,584f9ffd18fd2b78269f0f18,43 rue Lacépède,FR,Paris,France,,1403,"['43 rue Lacépède', '75004 Paris', 'France']","[{'label': 'display', 'lat': 48.84401687020186, 'lng': 2.3505377769470215}]",48.84401687020186,2.3505377769470215,Île-de-France,Good Morning Paris,v-1565409051
29,"[{'id': '4bf58dd8d48988d1f8941735', 'name': 'Furniture / Home Store', 'pluralName': 'Furniture / Home Stores', 'shortName': 'Furniture / Home', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}, 'primary': True}]",False,585d19729398ab5940cbade0,,FR,,France,,123,['France'],"[{'label': 'display', 'lat': 48.85772, 'lng': 2.351433}]",48.85772,2.351433,,La Chaise Longue,v-1565409051
0,"[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,5acb4fe9851de554affcffb5,8 Victoria Embankment,GB,London,United Kingdom,,12,"['8 Victoria Embankment', 'London', 'Greater London', 'WC2R 2AB', 'United Kingdom']","[{'label': 'display', 'lat': 51.50997074891439, 'lng': -0.11813262023081302}]",51.50997074891439,-0.11813262023081302,Greater London,Proud Embankment,v-1565409052
1,"[{'id': '4bf58dd8d48988d1df941735', 'name': 'Bridge', 'pluralName': 'Bridges', 'shortName': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}, 'primary': True}]",False,4adb5c6ff964a5206b2621e3,Waterloo Bridge,GB,London,United Kingdom,,179,"['Waterloo Bridge', 'London', 'Greater London', 'WC2R 1LA', 'United Kingdom']","[{'label': 'display', 'lat': 51.50844359164094, 'lng': -0.11687363114191843}]",51.50844359164094,-0.11687363114191843,Greater London,Waterloo Bridge,v-1565409052
2,"[{'id': '4bf58dd8d48988d12b951735', 'name': 'Bus Line', 'pluralName': 'Bus Lines', 'shortName': 'Bus', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",False,4bbe235d061fb7131acaedce,,GB,London,United Kingdom,,2055,"['London', 'Greater London', 'United Kingdom']","[{'label': 'display', 'lat': 51.513363107227256, 'lng': -0.08896350860595703}]",51.513363107227256,-0.08896350860595703,Greater London,TfL Bus 26,v-1565409052
3,"[{'id': '4bf58dd8d48988d1c4941735', 'name': 'Restaurant', 'pluralName': 'Restaurants', 'shortName': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",False,4ac518ddf964a5208fa920e3,The Strand,GB,London,United Kingdom,,11,"['The Strand', 'London', 'Greater London', 'WC2N 5HX', 'United Kingdom']","[{'label': 'display', 'lat': 51.50993612455431, 'lng': -0.11796488120642185}]",51.50993612455431,-0.11796488120642185,Greater London,Strand Terrace,v-1565409052
4,"[{'id': '4bf58dd8d48988d171941735', 'name': 'Event Space', 'pluralName': 'Event Spaces', 'shortName': 'Event Space', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/eventspace_', 'suffix': '.png'}, 'primary': True}]",False,4ac518cff964a52063a620e3,Strand,GB,London,United Kingdom,,103,"['Strand', 'London', 'Greater London', 'WC2R 1LA', 'United Kingdom']","[{'label': 'display', 'lat': 51.51078575130956, 'lng': -0.11789917945861816}]",51.51078575130956,-0.11789917945861816,Greater London,Somerset House,v-1565409052
5,"[{'id': '4bf58dd8d48988d15a941735', 'name': 'Garden', 'pluralName': 'Gardens', 'shortName': 'Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/garden_', 'suffix': '.png'}, 'primary': True}]",False,4b9e3908f964a520f6d236e3,Victoria Embankment,GB,London,United Kingdom,btwn Villiers St & Savoy St,336,"['Victoria Embankment (btwn Villiers St & Savoy St)', 'London', 'Greater London', 'United Kingdom']","[{'label': 'display', 'lat': 51.508135223356234, 'lng': -0.12207889450158034}]",51.508135223356234,-0.12207889450158034,Greater London,Victoria Embankment Gardens,v-1565409052
6,"[{'id': '4bf58dd8d48988d1ff931735', 'name': 'Convention Center', 'pluralName': 'Convention Centers', 'shortName': 'Convention Center', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/conventioncenter_', 'suffix': '.png'}, 'primary': True}]",False,4bfb80c9565f76b0bba305db,2 Savoy Pl,GB,London,United Kingdom,,74,"['2 Savoy Pl', 'London', 'Greater London', 'WC2R 0BL', 'United Kingdom']","[{'label': 'display', 'lat': 51.50986186921532, 'lng': -0.11916036667405835}]",51.50986186921532,-0.11916036667405835,Greater London,The Institution of Engineering and Technology (IET),v-1565409052
7,"[{'id': '56aa371be4b08b9a8d573532', 'name': 'Exhibit', 'pluralName': 'Exhibits', 'shortName': 'Exhibit', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]",False,5810e19238fad02c6f031533,Strand,GB,London,United Kingdom,,125,"['Strand', 'London', 'Greater London', 'W C2R', 'United Kingdom']","[{'label': 'display', 'lat': 51.510732, 'lng': -0.116938}]",51.510732,-0.116938,Greater London,Somerset House Studios,v-1565409052
8,"[{'id': '4bf58dd8d48988d1ff931735', 'name': 'Convention Center', 'pluralName': 'Convention Centers', 'shortName': 'Convention Center', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/conventioncenter_', 'suffix': '.png'}, 'primary': True}]",False,4b15837cf964a520f6ad23e3,Savoy Place,GB,London,United Kingdom,,72,"['Savoy Place', 'London', 'Greater London', 'WC2R 0BL', 'United Kingdom']","[{'label': 'display', 'lat': 51.50981746919057, 'lng': -0.11913633372473872}]",51.50981746919057,-0.11913633372473872,Greater London,Savoy Place,v-1565409052
9,"[{'id': '52f2ab2ebcbc57f1066b8b4f', 'name': 'Bus Stop', 'pluralName': 'Bus Stops', 'shortName': 'Bus Stop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",False,4f5213b2e4b03365338a13c2,Lancaster Place,GB,London,United Kingdom,Strand,80,"['Lancaster Place (Strand)', 'London', 'Greater London', 'United Kingdom']","[{'label': 'display', 'lat': 51.510511943132514, 'lng': -0.11860182159576725}]",51.510511943132514,-0.11860182159576725,Greater London,Lancaster Place (T),v-1565409052
10,"[{'id': '4bf58dd8d48988d1df941735', 'name': 'Bridge', 'pluralName': 'Bridges', 'shortName': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}, 'primary': True}]",False,4ac518d0f964a52097a620e3,Westminster Bridge Rd.,GB,London,United Kingdom,Victoria Embankment,1027,"['Westminster Bridge Rd. (Victoria Embankment)', 'London', 'Greater London', 'SE1 7XB', 'United Kingdom']","[{'label': 'display', 'lat': 51.500868916203046, 'lng': -0.12141823768615723}]",51.500868916203046,-0.12141823768615723,Greater London,Westminster Bridge,v-1565409052
